Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Tdry,Wspd
2012,3,22,12,0,-0.0,0.0,0.0,7.32,4.41
2012,3,22,13,0,-0.0,0.0,0.0,5.93,4.41
2012,3,22,14,0,-0.0,0.0,0.0,4.66,4.41
2012,3,22,15,0,-0.0,0.0,0.0,3.46,4.41
2012,3,22,16,0,-0.0,0.0,0.0,2.39,4.28
2012,3,22,17,0,-0.0,0.0,0.0,1.38,4.07
2012,3,22,18,0,-0.0,0.0,0.0,0.45,3.93
2012,3,22,19,0,-0.0,0.0,0.0,-0.89,4.0
2012,3,22,20,0,-0.0,0.0,0.0,-1.75,4.0
2012,3,22,21,0,-0.0,0.0,0.0,-2.66,3.86
2012,3,22,22,0,-0.0,0.0,0.0,-3.72,3.72
2012,3,22,23,0,-0.0,0.0,0.0,-4.75,3.72
2012,3,23,0,0,1238.15,54.98,119.2,-5.6,3.72
2012,3,23,1,0,1039.24,75.55,333.75,-4.19,2.97
2012,3,23,2,0,1045.21,94.4,543.0,1.13,2.14
2012,3,23,3,0,1045.4,107.05,715.25,4.88,2.9
2012,3,23,4,0,1032.67,114.9,833.45,7.34,3.31
2012,3,23,5,0,1007.23,118.4,887.45,9.5,3.52
2012,3,23,6,0,970.4,117.6,874.8,11.26,3.86
2012,3,23,7,0,911.57,113.65,792.75,12.22,3.59
2012,3,23,8,0,830.4,104.65,652.7,12.74,3.93
2012,3,23,9,0,705.7,88.15,462.95,12.83,3.79
2012,3,23,10,0,494.51,65.3,246.85,12.52,3.1
2012,3,23,11,0,168.79,22.75,53.0,11.97,2.21
2012,3,23,12,0,-0.0,0.0,0.0,10.99,1.79
2012,3,23,13,0,-0.0,0.0,0.0,9.57,1.45
2012,3,23,14,0,-0.0,0.0,0.0,7.82,1.59
2012,3,23,15,0,-0.0,0.0,0.0,5.77,2.62
2012,3,23,16,0,-0.0,0.0,0.0,4.46,3.17
2012,3,23,17,0,-0.0,0.0,0.0,3.33,3.38
2012,3,23,18,0,-0.0,0.0,0.0,2.46,3.52
2012,3,23,19,0,-0.0,0.0,0.0,1.78,3.52
2012,3,23,20,0,-0.0,0.0,0.0,1.27,3.66
2012,3,23,21,0,-0.0,0.0,0.0,0.87,3.86
2012,3,23,22,0,-0.0,0.0,0.0,0.48,4.07
2012,3,23,23,0,-0.0,0.0,0.0,0.12,4.21
2012,3,24,0,0,1237.45,48.01,118.95,-0.21,4.21
2012,3,24,1,0,996.14,75.7,328.55,1.16,3.72
2012,3,24,2,0,1012.26,94.6,534.35,5.51,3.17
2012,3,24,3,0,1017.54,107.2,704.3,8.3,4.14
2012,3,24,4,0,1008.15,115.1,821.4,9.68,3.93
2012,3,24,5,0,985.77,118.4,875.5,10.9,4.0
2012,3,24,6,0,950.33,117.55,863.1,11.86,4.34
2012,3,24,7,0,896.67,112.05,783.6,12.37,4.41
2012,3,24,8,0,816.17,102.65,644.35,12.79,4.55
2012,3,24,9,0,692.14,88.15,458.2,12.89,4.34
2012,3,24,10,0,486.04,65.95,246.05,12.68,4.07
2012,3,24,11,0,168.14,23.6,54.3,12.11,3.66
2012,3,24,12,0,-0.0,0.0,0.0,10.99,2.69
2012,3,24,13,0,-0.0,0.0,0.0,9.88,2.0
2012,3,24,14,0,-0.0,0.0,0.0,8.41,1.31
2012,3,24,15,0,-0.0,0.0,0.0,7.0,1.72
2012,3,24,16,0,-0.0,0.0,0.0,5.12,2.62
2012,3,24,17,0,-0.0,0.0,0.0,4.0,3.31
2012,3,24,18,0,-0.0,0.0,0.0,2.69,3.59
2012,3,24,19,0,-0.0,0.0,0.0,-0.04,4.14
2012,3,24,20,0,-0.0,0.0,0.0,-1.07,4.21
2012,3,24,21,0,-0.0,0.0,0.0,-1.39,4.14
2012,3,24,22,0,-0.0,0.0,0.0,-1.22,4.07
2012,3,24,23,0,-0.0,0.0,0.0,-0.98,4.0
2012,3,25,0,0,453.89,63.9,92.4,-0.81,3.79
2012,3,25,1,0,375.01,155.65,252.85,0.98,3.03
2012,3,25,2,0,390.67,236.5,408.25,5.39,1.86
2012,3,25,3,0,433.18,301.5,557.85,9.36,1.66
2012,3,25,4,0,739.73,232.1,753.85,11.08,1.1
2012,3,25,5,0,793.48,190.4,803.35,12.65,0.76
2012,3,25,6,0,954.68,114.75,867.7,13.77,1.79
2012,3,25,7,0,901.77,110.3,789.2,14.98,2.21
2012,3,25,8,0,828.22,99.7,652.45,15.54,2.9
2012,3,25,9,0,700.45,87.5,464.45,15.69,3.24
2012,3,25,10,0,494.07,66.25,251.0,15.43,3.38
2012,3,25,11,0,147.91,27.05,54.55,14.83,3.45
2012,3,25,12,0,-0.0,0.0,0.0,13.5,3.1
2012,3,25,13,0,-0.0,0.0,0.0,12.15,2.83
2012,3,25,14,0,-0.0,0.0,0.0,10.81,2.9
2012,3,25,15,0,-0.0,0.0,0.0,9.26,3.24
2012,3,25,16,0,-0.0,0.0,0.0,7.78,3.52
2012,3,25,17,0,-0.0,0.0,0.0,6.55,3.79
2012,3,25,18,0,-0.0,0.0,0.0,5.65,3.93
2012,3,25,19,0,-0.0,0.0,0.0,3.46,4.07
2012,3,25,20,0,-0.0,0.0,0.0,3.18,4.28
2012,3,25,21,0,-0.0,0.0,0.0,3.02,4.41
2012,3,25,22,0,-0.0,0.0,0.0,2.66,4.55
2012,3,25,23,0,-0.0,0.0,0.0,2.18,4.55
2012,3,26,0,0,1104.91,50.65,126.05,1.78,4.34
2012,3,26,1,0,775.32,111.4,316.5,3.45,3.72
2012,3,26,2,0,838.02,143.5,516.25,8.12,3.59
2012,3,26,3,0,905.75,153.7,694.2,11.66,5.45
2012,3,26,4,0,970.83,130.75,820.05,14.31,6.83
2012,3,26,5,0,1004.71,113.25,893.8,16.55,7.59
2012,3,26,6,0,956.46,118.4,876.7,18.2,8.0
2012,3,26,7,0,862.74,129.05,781.9,18.59,6.97
2012,3,26,8,0,781.85,122.9,647.55,19.03,7.17
2012,3,26,9,0,671.41,98.3,461.95,19.08,7.31
2012,3,26,10,0,423.41,82.35,242.1,18.72,7.24
2012,3,26,11,0,142.14,28.6,55.5,17.84,6.97
2012,3,26,12,0,-0.0,0.0,0.0,15.95,6.21
2012,3,26,13,0,-0.0,0.0,0.0,14.3,6.21
2012,3,26,14,0,-0.0,0.0,0.0,12.82,5.66
2012,3,26,15,0,-0.0,0.0,0.0,11.31,4.76
2012,3,26,16,0,-0.0,0.0,0.0,9.99,4.07
2012,3,26,17,0,-0.0,0.0,0.0,8.79,3.66
2012,3,26,18,0,-0.0,0.0,0.0,7.82,3.59
2012,3,26,19,0,-0.0,0.0,0.0,6.77,3.52
2012,3,26,20,0,-0.0,0.0,0.0,5.75,3.17
2012,3,26,21,0,-0.0,0.0,0.0,5.4,2.28
2012,3,26,22,0,-0.0,0.0,0.0,7.14,0.48
2012,3,26,23,0,-0.0,0.0,0.0,3.24,2.76
2012,3,27,0,0,471.65,72.55,107.3,2.84,4.21
2012,3,27,1,0,318.13,166.65,252.5,4.48,4.14
2012,3,27,2,0,470.4,233.15,444.8,7.59,4.55
2012,3,27,3,0,425.0,314.75,570.45,10.39,6.62
2012,3,27,4,0,421.46,342.85,644.05,12.27,8.14
2012,3,27,5,0,387.71,360.85,663.75,13.58,8.97
2012,3,27,6,0,378.65,381.8,683.55,14.58,9.31
2012,3,27,7,0,253.11,380.1,572.6,15.25,9.1
2012,3,27,8,0,208.26,306.9,447.4,15.63,8.76
2012,3,27,9,0,91.46,213.45,263.3,15.71,8.55
2012,3,27,10,0,53.33,113.95,134.25,15.26,8.69
2012,3,27,11,0,4.15,28.7,29.5,14.45,8.48
2012,3,27,12,0,-0.0,0.0,0.0,13.39,7.03
2012,3,27,13,0,-0.0,0.0,0.0,12.44,5.79
2012,3,27,14,0,-0.0,0.0,0.0,11.11,4.97
2012,3,27,15,0,-0.0,0.0,0.0,9.77,4.41
2012,3,27,16,0,-0.0,0.0,0.0,8.57,4.28
2012,3,27,17,0,-0.0,0.0,0.0,7.56,4.41
2012,3,27,18,0,-0.0,0.0,0.0,6.69,4.55
2012,3,27,19,0,-0.0,0.0,0.0,6.27,4.97
2012,3,27,20,0,-0.0,0.0,0.0,6.01,4.97
2012,3,27,21,0,-0.0,0.0,0.0,5.6,4.69
2012,3,27,22,0,-0.0,0.0,0.0,4.93,4.34
2012,3,27,23,0,-0.0,0.0,0.0,4.41,3.93
2012,3,28,0,0,879.28,52.6,122.15,3.98,3.66
2012,3,28,1,0,815.0,92.65,316.9,5.31,3.45
2012,3,28,2,0,947.7,100.75,532.0,7.47,4.21
2012,3,28,3,0,978.12,109.5,702.75,9.1,3.72
2012,3,28,4,0,975.52,115.15,816.8,10.84,3.93
2012,3,28,5,0,957.46,121.3,873.45,12.19,4.28
2012,3,28,6,0,928.54,115.25,858.95,13.32,4.69
2012,3,28,7,0,881.84,109.0,783.0,14.34,4.97
2012,3,28,8,0,805.59,100.15,646.5,14.76,4.9
2012,3,28,9,0,693.13,84.5,464.65,14.82,4.55
2012,3,28,10,0,490.85,66.25,254.7,14.65,4.07
2012,3,28,11,0,176.43,26.85,61.4,14.15,3.66
2012,3,28,12,0,-0.0,0.0,0.0,13.23,2.97
2012,3,28,13,0,-0.0,0.0,0.0,12.12,2.69
2012,3,28,14,0,-0.0,0.0,0.0,10.91,2.41
2012,3,28,15,0,-0.0,0.0,0.0,9.2,1.86
2012,3,28,16,0,-0.0,0.0,0.0,8.87,1.24
2012,3,28,17,0,-0.0,0.0,0.0,9.06,0.76
2012,3,28,18,0,-0.0,0.0,0.0,8.42,0.9
2012,3,28,19,0,-0.0,0.0,0.0,4.8,2.41
2012,3,28,20,0,-0.0,0.0,0.0,4.05,2.62
2012,3,28,21,0,-0.0,0.0,0.0,3.5,3.03
2012,3,28,22,0,-0.0,0.0,0.0,2.9,3.45
2012,3,28,23,0,-0.0,0.0,0.0,2.09,3.72
2012,3,29,0,0,580.46,62.45,111.5,1.46,3.86
2012,3,29,1,0,733.36,113.95,319.6,3.19,3.1
2012,3,29,2,0,713.4,126.75,455.0,8.21,2.34
2012,3,29,3,0,966.46,125.1,715.95,10.68,3.52
2012,3,29,4,0,1003.72,112.1,838.6,12.4,3.66
2012,3,29,5,0,855.81,185.0,860.95,13.67,4.14
2012,3,29,6,0,845.68,172.55,853.25,14.86,5.17
2012,3,29,7,0,678.42,182.85,703.9,15.67,6.62
2012,3,29,8,0,750.1,130.6,641.95,15.68,7.17
2012,3,29,9,0,570.85,123.75,438.75,15.61,7.45
2012,3,29,10,0,414.0,78.7,239.0,15.04,7.52
2012,3,29,11,0,120.55,29.8,53.8,14.49,7.45
2012,3,29,12,0,0.0,0.0,0.0,13.62,6.07
2012,3,29,13,0,-0.0,0.0,0.0,12.83,4.07
2012,3,29,14,0,-0.0,0.0,0.0,11.5,2.41
2012,3,29,15,0,-0.0,0.0,0.0,10.08,1.72
2012,3,29,16,0,-0.0,0.0,0.0,8.92,1.66
2012,3,29,17,0,-0.0,0.0,0.0,6.91,2.55
2012,3,29,18,0,-0.0,0.0,0.0,5.59,5.59
2012,3,29,19,0,-0.0,0.0,0.0,3.9,6.14
2012,3,29,20,0,-0.0,0.0,0.0,3.07,6.0
2012,3,29,21,0,-0.0,0.0,0.0,2.29,6.34
2012,3,29,22,0,-0.0,0.0,0.0,1.52,5.45
2012,3,29,23,0,-0.0,0.0,0.0,0.68,4.0
2012,3,30,0,0,1090.84,52.2,150.25,-0.18,3.03
2012,3,30,1,0,991.74,82.35,365.65,1.42,2.55
2012,3,30,2,0,1015.9,101.0,573.55,5.02,3.59
2012,3,30,3,0,1025.83,113.8,745.85,7.88,4.07
2012,3,30,4,0,1021.06,121.85,865.5,10.25,4.14
2012,3,30,5,0,1002.33,125.45,921.35,12.02,4.41
2012,3,30,6,0,970.02,124.7,909.3,13.42,5.1
2012,3,30,7,0,917.95,119.35,827.75,14.44,5.38
2012,3,30,8,0,840.43,109.55,685.4,15.15,5.66
2012,3,30,9,0,720.81,94.65,494.8,15.37,6.07
2012,3,30,10,0,522.1,72.35,276.2,15.11,6.48
2012,3,30,11,0,205.85,30.3,71.95,14.28,6.9
2012,3,30,12,0,0.0,0.0,0.0,12.51,6.07
2012,3,30,13,0,-0.0,0.0,0.0,10.79,5.52
2012,3,30,14,0,-0.0,0.0,0.0,9.48,4.55
2012,3,30,15,0,-0.0,0.0,0.0,8.06,4.14
2012,3,30,16,0,-0.0,0.0,0.0,6.57,4.28
2012,3,30,17,0,-0.0,0.0,0.0,5.21,4.28
2012,3,30,18,0,-0.0,0.0,0.0,5.14,4.69
2012,3,30,19,0,-0.0,0.0,0.0,6.11,4.76
2012,3,30,20,0,-0.0,0.0,0.0,6.38,4.41
2012,3,30,21,0,-0.0,0.0,0.0,5.54,3.79
2012,3,30,22,0,-0.0,0.0,0.0,4.55,3.86
2012,3,30,23,0,-0.0,0.0,0.0,3.94,4.14
2012,3,31,0,0,926.04,51.85,140.05,3.05,4.07
2012,3,31,1,0,997.36,81.35,371.45,4.96,3.31
2012,3,31,2,0,1016.59,102.05,580.0,10.3,2.9
2012,3,31,3,0,1013.97,118.8,748.35,13.15,4.41
2012,3,31,4,0,1008.3,125.65,864.5,14.95,4.69
2012,3,31,5,0,988.03,127.8,916.45,16.47,5.1
2012,3,31,6,0,939.73,133.8,897.55,17.55,5.59
2012,3,31,7,0,857.16,144.1,808.7,17.88,6.14
2012,3,31,8,0,733.87,149.15,654.5,18.25,6.69
2012,3,31,9,0,660.43,110.65,479.45,18.24,6.9
2012,3,31,10,0,434.63,88.0,259.1,17.92,6.76
2012,3,31,11,0,92.43,42.1,61.1,17.15,6.76
2012,3,31,12,0,0.0,0.0,0.0,15.82,5.72
2012,3,31,13,0,-0.0,0.0,0.0,14.54,5.31
2012,3,31,14,0,-0.0,0.0,0.0,13.79,4.9
2012,3,31,15,0,-0.0,0.0,0.0,12.91,4.9
2012,3,31,16,0,-0.0,0.0,0.0,9.93,6.5
2012,3,31,17,0,-0.0,0.0,0.0,9.6,6.26
2012,3,31,18,0,-0.0,0.0,0.0,9.27,6.03
2012,3,31,19,0,-0.0,0.0,0.0,8.95,5.79
2012,3,31,20,0,-0.0,0.0,0.0,8.62,5.55
2012,3,31,21,0,-0.0,0.0,0.0,8.29,5.31
2012,3,31,22,0,-0.0,0.0,0.0,7.96,5.08
2012,3,31,23,0,-0.0,0.0,0.0,7.63,4.84
2008,4,1,0,0,1052.93,54.5,160.4,7.31,4.6
2008,4,1,1,0,990.41,83.9,377.1,6.98,4.36
2008,4,1,2,0,1014.83,102.4,584.55,6.65,4.13
2008,4,1,3,0,1022.75,115.05,754.85,6.32,3.89
2008,4,1,4,0,1015.16,123.1,871.45,5.99,3.65
2008,4,1,5,0,994.62,126.55,924.55,5.67,3.41
2008,4,1,6,0,961.47,125.45,910.55,5.34,3.18
2008,4,1,7,0,909.71,120.0,828.6,5.01,2.94
2008,4,1,8,0,832.95,110.05,686.45,11.12,4.14
2008,4,1,9,0,714.74,95.1,496.55,11.42,4.41
2008,4,1,10,0,519.46,73.0,279.15,11.35,4.34
2008,4,1,11,0,207.41,31.8,75.1,10.86,4.14
2008,4,1,12,0,0.0,0.05,0.05,9.86,3.66
2008,4,1,13,0,-0.0,0.0,0.0,8.45,3.38
2008,4,1,14,0,-0.0,0.0,0.0,7.23,3.24
2008,4,1,15,0,-0.0,0.0,0.0,5.86,3.31
2008,4,1,16,0,-0.0,0.0,0.0,4.4,3.38
2008,4,1,17,0,-0.0,0.0,0.0,2.92,3.38
2008,4,1,18,0,-0.0,0.0,0.0,1.42,3.52
2008,4,1,19,0,-0.0,0.0,0.0,-0.66,3.86
2008,4,1,20,0,-0.0,0.0,0.0,-1.76,3.93
2008,4,1,21,0,-0.0,0.0,0.0,-2.59,4.07
2008,4,1,22,0,-0.0,0.0,0.0,-3.24,4.14
2008,4,1,23,0,-0.0,0.0,0.0,-3.89,4.14
2008,4,2,0,0,880.23,66.0,159.2,-4.12,4.0
2008,4,2,1,0,889.51,104.0,371.9,-1.77,3.03
2008,4,2,2,0,871.75,146.85,565.3,4.0,1.72
2008,4,2,3,0,777.92,219.6,709.85,7.56,1.86
2008,4,2,4,0,787.97,231.0,815.3,9.48,2.34
2008,4,2,5,0,729.75,269.8,858.25,11.1,2.76
2008,4,2,6,0,798.88,206.0,861.35,12.21,2.83
2008,4,2,7,0,813.97,164.45,801.35,13.19,3.52
2008,4,2,8,0,716.92,148.05,646.55,13.68,3.86
2008,4,2,9,0,671.46,103.5,482.8,13.75,3.59
2008,4,2,10,0,452.23,84.75,265.65,13.68,3.31
2008,4,2,11,0,168.43,35.65,71.35,13.25,3.03
2008,4,2,12,0,0.0,0.05,0.05,12.51,2.34
2008,4,2,13,0,-0.0,0.0,0.0,11.49,1.93
2008,4,2,14,0,-0.0,0.0,0.0,10.31,1.72
2008,4,2,15,0,-0.0,0.0,0.0,8.66,2.0
2008,4,2,16,0,-0.0,0.0,0.0,7.41,2.76
2008,4,2,17,0,-0.0,0.0,0.0,5.91,2.9
2008,4,2,18,0,-0.0,0.0,0.0,4.59,3.17
2008,4,2,19,0,-0.0,0.0,0.0,2.95,3.59
2008,4,2,20,0,-0.0,0.0,0.0,1.93,3.79
2008,4,2,21,0,-0.0,0.0,0.0,1.17,3.86
2008,4,2,22,0,-0.0,0.0,0.0,0.5,3.93
2008,4,2,23,0,-0.0,0.0,0.0,-0.02,4.0
2008,4,3,0,0,970.73,55.85,163.75,-0.19,4.07
2008,4,3,1,0,947.53,84.45,374.65,2.7,3.17
2008,4,3,2,0,976.64,102.65,576.2,8.5,2.62
2008,4,3,3,0,987.01,114.9,741.45,11.25,3.59
2008,4,3,4,0,984.02,120.8,854.7,12.58,3.93
2008,4,3,5,0,968.32,121.9,906.6,13.71,4.28
2008,4,3,6,0,941.07,118.75,894.25,14.65,4.62
2008,4,3,7,0,892.49,115.0,816.45,15.19,4.62
2008,4,3,8,0,800.99,107.25,666.85,15.7,4.76
2008,4,3,9,0,705.11,91.25,491.8,15.82,4.62
2008,4,3,10,0,506.51,72.95,277.15,15.65,4.21
2008,4,3,11,0,204.07,33.5,77.4,15.08,3.59
2008,4,3,12,0,0.0,0.15,0.15,14.21,2.55
2008,4,3,13,0,-0.0,0.0,0.0,13.07,1.79
2008,4,3,14,0,-0.0,0.0,0.0,11.72,2.76
2008,4,3,15,0,-0.0,0.0,0.0,9.66,3.38
2008,4,3,16,0,-0.0,0.0,0.0,7.55,3.72
2008,4,3,17,0,-0.0,0.0,0.0,5.47,4.07
2008,4,3,18,0,-0.0,0.0,0.0,3.77,4.28
2008,4,3,19,0,-0.0,0.0,0.0,2.79,4.41
2008,4,3,20,0,-0.0,0.0,0.0,1.87,4.34
2008,4,3,21,0,-0.0,0.0,0.0,1.48,4.21
2008,4,3,22,0,-0.0,0.0,0.0,1.15,4.07
2008,4,3,23,0,-0.0,0.0,0.0,0.58,4.14
2008,4,4,0,0,1000.06,55.0,171.4,0.32,4.07
2008,4,4,1,0,964.1,84.65,384.8,3.41,3.17
2008,4,4,2,0,986.85,101.7,584.95,9.63,1.79
2008,4,4,3,0,932.3,125.65,721.7,12.96,0.76
2008,4,4,4,0,930.33,140.2,838.0,14.49,2.34
2008,4,4,5,0,945.4,134.3,904.15,15.82,3.59
2008,4,4,6,0,351.5,378.65,669.6,16.95,5.24
2008,4,4,7,0,111.67,386.9,475.05,16.99,7.93
2008,4,4,8,0,104.5,267.25,340.6,16.28,9.52
2008,4,4,9,0,76.77,205.05,248.9,15.44,10.0
2008,4,4,10,0,126.27,120.15,171.45,14.89,9.59
2008,4,4,11,0,147.29,34.9,67.05,14.39,8.48
2008,4,4,12,0,0.0,0.25,0.25,13.56,6.07
2008,4,4,13,0,-0.0,0.0,0.0,12.36,3.66
2008,4,4,14,0,-0.0,0.0,0.0,11.13,2.69
2008,4,4,15,0,-0.0,0.0,0.0,9.68,3.31
2008,4,4,16,0,-0.0,0.0,0.0,7.55,3.72
2008,4,4,17,0,-0.0,0.0,0.0,5.4,4.0
2008,4,4,18,0,-0.0,0.0,0.0,3.57,4.14
2008,4,4,19,0,-0.0,0.0,0.0,2.38,4.21
2008,4,4,20,0,-0.0,0.0,0.0,1.32,4.21
2008,4,4,21,0,-0.0,0.0,0.0,0.37,4.41
2008,4,4,22,0,-0.0,0.0,0.0,-0.49,4.48
2008,4,4,23,0,-0.0,0.0,0.0,-0.93,4.48
2008,4,5,0,0,964.26,58.95,176.2,-0.59,4.41
2008,4,5,1,0,956.11,87.05,389.5,3.17,3.52
2008,4,5,2,0,984.52,104.9,591.7,9.5,2.34
2008,4,5,3,0,993.84,117.15,757.0,13.81,2.34
2008,4,5,4,0,987.81,124.9,869.95,16.02,2.28
2008,4,5,5,0,968.34,128.2,920.5,17.87,1.86
2008,4,5,6,0,935.29,127.2,904.75,19.37,2.28
2008,4,5,7,0,884.62,121.7,823.0,20.7,2.97
2008,4,5,8,0,809.03,111.85,682.3,21.43,4.14
2008,4,5,9,0,693.6,96.95,495.3,21.56,4.97
2008,4,5,10,0,506.54,75.0,282.35,21.2,5.24
2008,4,5,11,0,210.47,35.45,82.05,20.55,5.03
2008,4,5,12,0,0.0,0.4,0.4,19.36,4.14
2008,4,5,13,0,-0.0,0.0,0.0,17.79,3.86
2008,4,5,14,0,-0.0,0.0,0.0,16.53,4.21
2008,4,5,15,0,-0.0,0.0,0.0,15.19,4.21
2008,4,5,16,0,-0.0,0.0,0.0,13.77,4.14
2008,4,5,17,0,-0.0,0.0,0.0,12.54,4.21
2008,4,5,18,0,-0.0,0.0,0.0,11.52,4.34
2008,4,5,19,0,-0.0,0.0,0.0,10.27,4.55
2008,4,5,20,0,-0.0,0.0,0.0,9.38,4.55
2008,4,5,21,0,-0.0,0.0,0.0,7.99,4.28
2008,4,5,22,0,-0.0,0.0,0.0,6.54,4.34
2008,4,5,23,0,-0.0,0.0,0.0,5.29,4.28
2008,4,6,0,0,945.1,62.65,182.45,4.6,3.86
2008,4,6,1,0,917.68,99.0,393.85,7.15,2.97
2008,4,6,2,0,989.35,107.6,601.45,12.46,3.38
2008,4,6,3,0,993.46,121.8,765.8,16.04,4.97
2008,4,6,4,0,889.41,179.65,854.15,19.17,6.07
2008,4,6,5,0,877.64,183.65,905.1,22.08,7.03
2008,4,6,6,0,757.27,230.9,863.15,24.54,7.93
2008,4,6,7,0,529.77,297.95,719.7,25.59,8.34
2008,4,6,8,0,328.55,304.45,537.15,25.95,7.86
2008,4,6,9,0,191.64,239.1,349.75,25.66,7.03
2008,4,6,10,0,26.07,141.3,152.05,25.0,5.72
2008,4,6,11,0,5.34,33.8,35.0,24.15,4.34
2008,4,6,12,0,0.0,0.4,0.4,22.74,3.31
2008,4,6,13,0,-0.0,0.0,0.0,21.01,2.9
2008,4,6,14,0,-0.0,0.0,0.0,19.04,4.21
2008,4,6,15,0,-0.0,0.0,0.0,17.38,5.03
2008,4,6,16,0,-0.0,0.0,0.0,16.41,5.86
2008,4,6,17,0,-0.0,0.0,0.0,15.72,7.24
2008,4,6,18,0,-0.0,0.0,0.0,15.04,7.66
2008,4,6,19,0,-0.0,0.0,0.0,14.31,6.14
2008,4,6,20,0,-0.0,0.0,0.0,13.66,6.28
2008,4,6,21,0,-0.0,0.0,0.0,12.92,6.41
2008,4,6,22,0,-0.0,0.0,0.0,12.24,6.55
2008,4,6,23,0,-0.0,0.0,0.0,11.81,6.0
2008,4,7,0,0,0.76,73.35,73.45,11.63,4.97
2008,4,7,1,0,109.9,168.8,204.65,12.24,4.07
2008,4,7,2,0,205.13,251.75,355.1,13.88,3.86
2008,4,7,3,0,278.73,308.4,490.3,15.41,4.07
2008,4,7,4,0,360.36,346.95,621.7,16.62,3.79
2008,4,7,5,0,382.9,365.9,682.1,17.69,3.17
2008,4,7,6,0,380.01,377.35,695.95,18.37,2.55
2008,4,7,7,0,427.02,268.05,609.4,19.31,3.1
2008,4,7,8,0,252.6,271.0,450.7,19.62,3.24
2008,4,7,9,0,208.12,233.3,354.1,19.65,3.45
2008,4,7,10,0,141.54,122.8,181.6,19.54,3.31
2008,4,7,11,0,49.64,45.7,57.0,19.09,3.1
2008,4,7,12,0,0.0,0.6,0.6,18.45,3.45
2008,4,7,13,0,-0.0,0.0,0.0,17.29,4.21
2008,4,7,14,0,-0.0,0.0,0.0,16.01,4.41
2008,4,7,15,0,-0.0,0.0,0.0,14.75,4.62
2008,4,7,16,0,-0.0,0.0,0.0,13.5,4.48
2008,4,7,17,0,-0.0,0.0,0.0,11.69,4.34
2008,4,7,18,0,-0.0,0.0,0.0,9.54,4.48
2008,4,7,19,0,-0.0,0.0,0.0,7.52,4.55
2008,4,7,20,0,-0.0,0.0,0.0,6.15,4.69
2008,4,7,21,0,-0.0,0.0,0.0,4.97,4.69
2008,4,7,22,0,-0.0,0.0,0.0,3.88,4.83
2008,4,7,23,0,-0.0,0.0,0.0,3.33,5.03
2008,4,8,0,0,934.57,62.25,190.25,3.77,4.83
2008,4,8,1,0,950.68,89.55,404.3,7.63,3.59
2008,4,8,2,0,982.24,106.6,606.0,13.19,2.41
2008,4,8,3,0,986.95,121.0,769.35,17.11,3.45
2008,4,8,4,0,874.76,183.25,853.7,19.39,4.97
2008,4,8,5,0,737.18,260.2,871.7,21.12,5.1
2008,4,8,6,0,477.99,363.65,766.05,22.25,4.62
2008,4,8,7,0,389.85,348.25,661.15,22.88,4.28
2008,4,8,8,0,256.06,327.65,510.6,22.98,4.28
2008,4,8,9,0,285.03,223.6,389.9,22.77,4.07
2008,4,8,10,0,127.5,150.2,203.55,22.54,3.66
2008,4,8,11,0,42.48,50.1,59.9,22.13,3.66
2008,4,8,12,0,0.0,0.65,0.65,21.43,2.9
2008,4,8,13,0,-0.0,0.0,0.0,20.29,2.76
2008,4,8,14,0,-0.0,0.0,0.0,18.97,3.72
2008,4,8,15,0,-0.0,0.0,0.0,17.34,5.1
2008,4,8,16,0,-0.0,0.0,0.0,16.22,5.86
2008,4,8,17,0,-0.0,0.0,0.0,15.64,6.34
2008,4,8,18,0,-0.0,0.0,0.0,15.53,6.9
2008,4,8,19,0,-0.0,0.0,0.0,14.89,6.97
2008,4,8,20,0,-0.0,0.0,0.0,13.99,7.1
2008,4,8,21,0,-0.0,0.0,0.0,12.13,7.03
2008,4,8,22,0,-0.0,0.0,0.0,9.7,7.45
2008,4,8,23,0,-0.0,0.0,0.0,7.82,6.62
2008,4,9,0,0,728.9,72.2,175.7,7.2,5.45
2008,4,9,1,0,840.89,99.05,381.5,8.08,5.72
2008,4,9,2,0,928.12,113.85,589.95,9.72,5.38
2008,4,9,3,0,920.79,122.85,731.65,11.82,4.76
2008,4,9,4,0,905.59,157.35,855.0,13.57,4.9
2008,4,9,5,0,905.4,150.4,904.75,15.05,5.24
2008,4,9,6,0,895.71,136.5,893.6,16.31,5.17
2008,4,9,7,0,806.21,153.5,803.15,17.33,5.1
2008,4,9,8,0,749.53,132.4,670.2,17.92,5.31
2008,4,9,9,0,644.01,99.8,477.45,18.11,5.52
2008,4,9,10,0,362.24,105.05,257.7,17.96,5.66
2008,4,9,11,0,68.66,51.55,67.6,17.36,5.24
2008,4,9,12,0,0.0,0.8,0.8,16.61,4.76
2008,4,9,13,0,-0.0,0.0,0.0,15.89,4.21
2008,4,9,14,0,-0.0,0.0,0.0,15.18,3.66
2008,4,9,15,0,-0.0,0.0,0.0,14.4,2.69
2008,4,9,16,0,-0.0,0.0,0.0,13.57,1.45
2008,4,9,17,0,-0.0,0.0,0.0,12.44,1.03
2008,4,9,18,0,-0.0,0.0,0.0,10.54,1.93
2008,4,9,19,0,-0.0,0.0,0.0,10.14,1.59
2008,4,9,20,0,-0.0,0.0,0.0,10.55,1.17
